id	bacterial_strain	organism_type	experiment	replicate	sampling_date	day_in_experiment	unreliable_pop_size	notes	OD600	pred_cells_ml	pred_corrected								
Jl_woP_3	Janthinobacterium_lividum_HAMBI_1919	bacteria	bacteria_alone	3	18/09/2018	637	no	NA	0.696	NA	NA								
Jl_woP_3	Janthinobacterium_lividum_HAMBI_1919	bacteria	bacteria_alone	3	16/10/2018	665	no	NA	0.656	NA	NA								
Jl_woP_3	Janthinobacterium_lividum_HAMBI_1919	bacteria	bacteria_alone	3	13/11/2018	693	no	NA	0.647	NA	NA								
Jl_woP_3	Janthinobacterium_lividum_HAMBI_1919	bacteria	bacteria_alone	3	11/12/2018	721	no	NA	0.714	NA	NA								
Jl_woP_3	Janthinobacterium_lividum_HAMBI_1919	bacteria	bacteria_alone	3	08/01/2019	749	yes	NA	0.871	NA	NA								
Jl_woP_3	Janthinobacterium_lividum_HAMBI_1919	bacteria	bacteria_alone	3	14/01/2019	755	yes	NA	0.875	NA	NA								
Jl_woP_3	Janthinobacterium_lividum_HAMBI_1919	bacteria	bacteria_alone	3	21/01/2019	762	no	NA	0.792	NA	NA								
Jl_woP_3	Janthinobacterium_lividum_HAMBI_1919	bacteria	bacteria_alone	3	28/01/2019	769	no	NA	0.788	NA	NA								
Jl_woP_3	Janthinobacterium_lividum_HAMBI_1919	bacteria	bacteria_alone	3	04/02/2019	776	no	NA	0.779	NA	NA								
Jl_woP_3	Janthinobacterium_lividum_HAMBI_1919	bacteria	bacteria_alone	3	11/02/2019	783	no	NA	0.811	NA	NA								
Jl_woP_3	Janthinobacterium_lividum_HAMBI_1919	bacteria	bacteria_alone	3	18/02/2019	790	no	NA	0.759	NA	NA								
Jl_woP_3	Janthinobacterium_lividum_HAMBI_1919	bacteria	bacteria_alone	3	25/02/2019	797	no	NA	0.822	NA	NA								
Jl_woP_3	Janthinobacterium_lividum_HAMBI_1919	bacteria	bacteria_alone	3	04/03/2019	804	no	NA	NA	NA	NA								
Jl_woP_3	Janthinobacterium_lividum_HAMBI_1919	bacteria	bacteria_alone	3	11/03/2019	811	no	NA	NA	NA	NA								
Jl_woP_3	Janthinobacterium_lividum_HAMBI_1919	bacteria	bacteria_alone	3	18/03/2019	818	no	NA	NA	NA	NA								
Sc_woP_1	Sphingomonas_capsulata_HAMBI_103	bacteria	bacteria_alone	1	13/09/2016	0	no	NA	0.000	NA	NA								
Sc_woP_1	Sphingomonas_capsulata_HAMBI_103	bacteria	bacteria_alone	1	11/10/2016	28	no	NA	0.626	NA	NA								
Sc_woP_1	Sphingomonas_capsulata_HAMBI_103	bacteria	bacteria_alone	1	08/11/2016	56	no	NA	0.513	NA	NA								
Sc_woP_1	Sphingomonas_capsulata_HAMBI_103	bacteria	bacteria_alone	1	05/12/2016	83	no	NA	0.599	NA	NA								
Sc_woP_1	Sphingomonas_capsulata_HAMBI_103	bacteria	bacteria_alone	1	02/01/2017	111	no	NA	0.680	NA	NA								
Sc_woP_1	Sphingomonas_capsulata_HAMBI_103	bacteria	bacteria_alone	1	06/02/2017	146	no	NA	0.583	NA	NA								
Sc_woP_1	Sphingomonas_capsulata_HAMBI_103	bacteria	bacteria_alone	1	06/03/2017	174	no	NA	0.563	NA	NA								
Sc_woP_1	Sphingomonas_capsulata_HAMBI_103	bacteria	bacteria_alone	1	13/03/2017	181	no	NA	0.604	NA	NA								
Sc_woP_1	Sphingomonas_capsulata_HAMBI_103	bacteria	bacteria_alone	1	03/04/2017	202	no	NA	0.610	NA	NA								
Sc_woP_1	Sphingomonas_capsulata_HAMBI_103	bacteria	bacteria_alone	1	01/05/2017	230	yes	NA	0.282	NA	NA								
Sc_woP_1	Sphingomonas_capsulata_HAMBI_103	bacteria	bacteria_alone	1	21/08/2017	244	no	NA	0.470	NA	NA								
Sc_woP_1	Sphingomonas_capsulata_HAMBI_103	bacteria	bacteria_alone	1	18/09/2017	272	no	NA	0.568	NA	NA								
Sc_woP_1	Sphingomonas_capsulata_HAMBI_103	bacteria	bacteria_alone	1	17/10/2017	301	no	NA	0.647	NA	NA								
Sc_woP_1	Sphingomonas_capsulata_HAMBI_103	bacteria	bacteria_alone	1	14/11/2017	329	no	NA	0.585	NA	NA								
Sc_woP_1	Sphingomonas_capsulata_HAMBI_103	bacteria	bacteria_alone	1	12/12/2017	357	no	NA	0.554	NA	NA								
Sc_woP_1	Sphingomonas_capsulata_HAMBI_103	bacteria	bacteria_alone	1	09/01/2018	385	no	NA	0.541	NA	NA								
Sc_woP_1	Sphingomonas_capsulata_HAMBI_103	bacteria	bacteria_alone	1	06/02/2018	413	no	NA	0.574	NA	NA								
Sc_woP_1	Sphingomonas_capsulata_HAMBI_103	bacteria	bacteria_alone	1	06/03/2018	441	no	NA	0.497	NA	NA								
Sc_woP_1	Sphingomonas_capsulata_HAMBI_103	bacteria	bacteria_alone	1	03/04/2018	469	no	NA	0.593	NA	NA								
Sc_woP_1	Sphingomonas_capsulata_HAMBI_103	bacteria	bacteria_alone	1	01/05/2018	497	no	NA	0.579	NA	NA								
Sc_woP_1	Sphingomonas_capsulata_HAMBI_103	bacteria	bacteria_alone	1	29/05/2018	525	yes	NA	0.610	NA	NA								
Sc_woP_1	Sphingomonas_capsulata_HAMBI_103	bacteria	bacteria_alone	1	26/06/2018	553	no	NA	0.621	NA	NA								
Sc_woP_1	Sphingomonas_capsulata_HAMBI_103	bacteria	bacteria_alone	1	24/07/2018	581	no	NA	0.622	NA	NA								
Sc_woP_1	Sphingomonas_capsulata_HAMBI_103	bacteria	bacteria_alone	1	21/08/2018	609	no	NA	0.651	NA	NA								
Sc_woP_1	Sphingomonas_capsulata_HAMBI_103	bacteria	bacteria_alone	1	18/09/2018	637	no	NA	0.572	NA	NA								
Sc_woP_1	Sphingomonas_capsulata_HAMBI_103	bacteria	bacteria_alone	1	16/10/2018	665	no	NA	0.525	NA	NA								
Sc_woP_1	Sphingomonas_capsulata_HAMBI_103	bacteria	bacteria_alone	1	13/11/2018	693	no	NA	0.699	NA	NA								
Sc_woP_1	Sphingomonas_capsulata_HAMBI_103	bacteria	bacteria_alone	1	11/12/2018	721	no	NA	0.600	NA	NA								
Sc_woP_1	Sphingomonas_capsulata_HAMBI_103	bacteria	bacteria_alone	1	08/01/2019	749	yes	NA	0.602	NA	NA								
Sc_woP_1	Sphingomonas_capsulata_HAMBI_103	bacteria	bacteria_alone	1	14/01/2019	755	yes	NA	0.605	NA	NA								
Sc_woP_1	Sphingomonas_capsulata_HAMBI_103	bacteria	bacteria_alone	1	21/01/2019	762	no	NA	0.621	NA	NA								
Sc_woP_1	Sphingomonas_capsulata_HAMBI_103	bacteria	bacteria_alone	1	28/01/2019	769	no	NA	0.701	NA	NA								
Sc_woP_1	Sphingomonas_capsulata_HAMBI_103	bacteria	bacteria_alone	1	04/02/2019	776	no	NA	0.771	NA	NA								
Sc_woP_1	Sphingomonas_capsulata_HAMBI_103	bacteria	bacteria_alone	1	11/02/2019	783	no	NA	0.870	NA	NA								
Sc_woP_1	Sphingomonas_capsulata_HAMBI_103	bacteria	bacteria_alone	1	18/02/2019	790	no	NA	0.896	NA	NA								
Sc_woP_1	Sphingomonas_capsulata_HAMBI_103	bacteria	bacteria_alone	1	25/02/2019	797	no	NA	0.901	NA	NA								
Sc_woP_1	Sphingomonas_capsulata_HAMBI_103	bacteria	bacteria_alone	1	04/03/2019	804	no	NA	NA	NA	NA								
Sc_woP_1	Sphingomonas_capsulata_HAMBI_103	bacteria	bacteria_alone	1	11/03/2019	811	no	NA	NA	NA	NA								
Sc_woP_1	Sphingomonas_capsulata_HAMBI_103	bacteria	bacteria_alone	1	18/03/2019	818	no	NA	NA	NA	NA								
Sc_woP_2	Sphingomonas_capsulata_HAMBI_103	bacteria	bacteria_alone	2	01/05/2018	0	no	lost_to_contamination_from_start	0.000	NA	NA								
Sc_woP_2	Sphingomonas_capsulata_HAMBI_103	bacteria	bacteria_alone	2	29/05/2018	28	yes	NA	0.555	NA	NA								
Sc_woP_2	Sphingomonas_capsulata_HAMBI_103	bacteria	bacteria_alone	2	26/06/2018	56	no	NA	0.615	NA	NA								
Sc_woP_2	Sphingomonas_capsulata_HAMBI_103	bacteria	bacteria_alone	2	24/07/2018	84	no	NA	0.585	NA	NA								
Sc_woP_2	Sphingomonas_capsulata_HAMBI_103	bacteria	bacteria_alone	2	21/08/2018	112	no	NA	0.637	NA	NA								
Sc_woP_2	Sphingomonas_capsulata_HAMBI_103	bacteria	bacteria_alone	2	18/09/2018	140	no	NA	0.743	NA	NA								
Sc_woP_2	Sphingomonas_capsulata_HAMBI_103	bacteria	bacteria_alone	2	16/10/2018	168	no	NA	0.699	NA	NA								
Sc_woP_2	Sphingomonas_capsulata_HAMBI_103	bacteria	bacteria_alone	2	13/11/2018	196	no	NA	0.652	NA	NA								
Sc_woP_2	Sphingomonas_capsulata_HAMBI_103	bacteria	bacteria_alone	2	11/12/2018	224	no	NA	0.558	NA	NA								
Sc_woP_2	Sphingomonas_capsulata_HAMBI_103	bacteria	bacteria_alone	2	08/01/2019	252	yes	NA	0.731	NA	NA								
Sc_woP_2	Sphingomonas_capsulata_HAMBI_103	bacteria	bacteria_alone	2	14/01/2019	258	yes	NA	0.817	NA	NA								
Sc_woP_2	Sphingomonas_capsulata_HAMBI_103	bacteria	bacteria_alone	2	21/01/2019	265	no	NA	0.702	NA	NA								
Sc_woP_2	Sphingomonas_capsulata_HAMBI_103	bacteria	bacteria_alone	2	28/01/2019	272	no	NA	0.639	NA	NA								
Sc_woP_2	Sphingomonas_capsulata_HAMBI_103	bacteria	bacteria_alone	2	04/02/2019	279	no	NA	0.629	NA	NA								
Sc_woP_2	Sphingomonas_capsulata_HAMBI_103	bacteria	bacteria_alone	2	11/02/2019	286	no	NA	0.632	NA	NA								
Sc_woP_2	Sphingomonas_capsulata_HAMBI_103	bacteria	bacteria_alone	2	18/02/2019	293	no	NA	0.650	NA	NA								
Sc_woP_2	Sphingomonas_capsulata_HAMBI_103	bacteria	bacteria_alone	2	25/02/2019	300	no	NA	0.586	NA	NA								
Sc_woP_2	Sphingomonas_capsulata_HAMBI_103	bacteria	bacteria_alone	2	04/03/2019	307	no	NA	NA	NA	NA								
Sc_woP_2	Sphingomonas_capsulata_HAMBI_103	bacteria	bacteria_alone	2	11/03/2019	314	no	NA	NA	NA	NA								
Sc_woP_2	Sphingomonas_capsulata_HAMBI_103	bacteria	bacteria_alone	2	18/03/2019	321	no	NA	NA	NA	NA								
Sc_woP_3	Sphingomonas_capsulata_HAMBI_103	bacteria	bacteria_alone	3	13/09/2016	0	no	NA	0.000	NA	NA								
Sc_woP_3	Sphingomonas_capsulata_HAMBI_103	bacteria	bacteria_alone	3	11/10/2016	28	no	NA	0.562	NA	NA								
Sc_woP_3	Sphingomonas_capsulata_HAMBI_103	bacteria	bacteria_alone	3	08/11/2016	56	no	NA	0.537	NA	NA								
Sc_woP_3	Sphingomonas_capsulata_HAMBI_103	bacteria	bacteria_alone	3	05/12/2016	83	no	NA	0.520	NA	NA								
Sc_woP_3	Sphingomonas_capsulata_HAMBI_103	bacteria	bacteria_alone	3	02/01/2017	111	no	NA	0.564	NA	NA								
Sc_woP_3	Sphingomonas_capsulata_HAMBI_103	bacteria	bacteria_alone	3	06/02/2017	146	no	NA	0.452	NA	NA								
Sc_woP_3	Sphingomonas_capsulata_HAMBI_103	bacteria	bacteria_alone	3	06/03/2017	174	no	NA	0.484	NA	NA								
Sc_woP_3	Sphingomonas_capsulata_HAMBI_103	bacteria	bacteria_alone	3	13/03/2017	181	no	NA	0.491	NA	NA								
Sc_woP_3	Sphingomonas_capsulata_HAMBI_103	bacteria	bacteria_alone	3	03/04/2017	202	no	NA	0.429	NA	NA								
Sc_woP_3	Sphingomonas_capsulata_HAMBI_103	bacteria	bacteria_alone	3	01/05/2017	230	yes	NA	0.258	NA	NA								
Sc_woP_3	Sphingomonas_capsulata_HAMBI_103	bacteria	bacteria_alone	3	21/08/2017	244	no	NA	0.362	NA	NA								
Sc_woP_3	Sphingomonas_capsulata_HAMBI_103	bacteria	bacteria_alone	3	18/09/2017	272	no	NA	0.490	NA	NA								
Sc_woP_3	Sphingomonas_capsulata_HAMBI_103	bacteria	bacteria_alone	3	17/10/2017	301	no	NA	0.500	NA	NA								
Sc_woP_3	Sphingomonas_capsulata_HAMBI_103	bacteria	bacteria_alone	3	14/11/2017	329	no	NA	0.474	NA	NA								
Sc_woP_3	Sphingomonas_capsulata_HAMBI_103	bacteria	bacteria_alone	3	12/12/2017	357	no	NA	0.502	NA	NA								
Sc_woP_3	Sphingomonas_capsulata_HAMBI_103	bacteria	bacteria_alone	3	09/01/2018	385	no	NA	0.513	NA	NA								
Sc_woP_3	Sphingomonas_capsulata_HAMBI_103	bacteria	bacteria_alone	3	06/02/2018	413	no	NA	0.515	NA	NA								
Sc_woP_3	Sphingomonas_capsulata_HAMBI_103	bacteria	bacteria_alone	3	06/03/2018	441	no	NA	0.603	NA	NA								
Sc_woP_3	Sphingomonas_capsulata_HAMBI_103	bacteria	bacteria_alone	3	03/04/2018	469	no	NA	0.556	NA	NA								
Sc_woP_3	Sphingomonas_capsulata_HAMBI_103	bacteria	bacteria_alone	3	01/05/2018	497	no	NA	0.602	NA	NA								
Sc_woP_3	Sphingomonas_capsulata_HAMBI_103	bacteria	bacteria_alone	3	29/05/2018	525	yes	NA	0.644	NA	NA								
Sc_woP_3	Sphingomonas_capsulata_HAMBI_103	bacteria	bacteria_alone	3	26/06/2018	553	no	NA	0.717	NA	NA								
Sc_woP_3	Sphingomonas_capsulata_HAMBI_103	bacteria	bacteria_alone	3	24/07/2018	581	no	NA	0.679	NA	NA								
Sc_woP_3	Sphingomonas_capsulata_HAMBI_103	bacteria	bacteria_alone	3	21/08/2018	609	no	NA	0.625	NA	NA								
Sc_woP_3	Sphingomonas_capsulata_HAMBI_103	bacteria	bacteria_alone	3	18/09/2018	637	no	NA	0.615	NA	NA								
Sc_woP_3	Sphingomonas_capsulata_HAMBI_103	bacteria	bacteria_alone	3	16/10/2018	665	no	NA	0.524	NA	NA								
Sc_woP_3	Sphingomonas_capsulata_HAMBI_103	bacteria	bacteria_alone	3	13/11/2018	693	no	NA	0.565	NA	NA								
Sc_woP_3	Sphingomonas_capsulata_HAMBI_103	bacteria	bacteria_alone	3	11/12/2018	721	no	NA	0.602	NA	NA								
Sc_woP_3	Sphingomonas_capsulata_HAMBI_103	bacteria	bacteria_alone	3	08/01/2019	749	yes	NA	0.637	NA	NA								
Sc_woP_3	Sphingomonas_capsulata_HAMBI_103	bacteria	bacteria_alone	3	14/01/2019	755	yes	NA	0.615	NA	NA								
Sc_woP_3	Sphingomonas_capsulata_HAMBI_103	bacteria	bacteria_alone	3	21/01/2019	762	no	NA	0.654	NA	NA								
Sc_woP_3	Sphingomonas_capsulata_HAMBI_103	bacteria	bacteria_alone	3	28/01/2019	769	no	NA	0.638	NA	NA								
Sc_woP_3	Sphingomonas_capsulata_HAMBI_103	bacteria	bacteria_alone	3	04/02/2019	776	no	NA	0.607	NA	NA								
Sc_woP_3	Sphingomonas_capsulata_HAMBI_103	bacteria	bacteria_alone	3	11/02/2019	783	no	NA	0.451	NA	NA								
Sc_woP_3	Sphingomonas_capsulata_HAMBI_103	bacteria	bacteria_alone	3	18/02/2019	790	no	NA	0.493	NA	NA								
Sc_woP_3	Sphingomonas_capsulata_HAMBI_103	bacteria	bacteria_alone	3	25/02/2019	797	no	NA	0.486	NA	NA								
Sc_woP_3	Sphingomonas_capsulata_HAMBI_103	bacteria	bacteria_alone	3	04/03/2019	804	no	NA	NA	NA	NA								
Sc_woP_3	Sphingomonas_capsulata_HAMBI_103	bacteria	bacteria_alone	3	11/03/2019	811	no	NA	NA	NA	NA								
Sc_woP_3	Sphingomonas_capsulata_HAMBI_103	bacteria	bacteria_alone	3	18/03/2019	818	no	NA	NA	NA	NA								
Bd_woP_1	Brevundimonas_diminuta_HAMBI_18	bacteria	bacteria_alone	1	13/09/2016	0	no	NA	0.000	NA	NA								
Bd_woP_1	Brevundimonas_diminuta_HAMBI_18	bacteria	bacteria_alone	1	11/10/2016	28	no	NA	0.364	NA	NA								
Bd_woP_1	Brevundimonas_diminuta_HAMBI_18	bacteria	bacteria_alone	1	08/11/2016	56	no	NA	0.333	NA	NA								
Bd_woP_1	Brevundimonas_diminuta_HAMBI_18	bacteria	bacteria_alone	1	05/12/2016	83	no	NA	0.366	NA	NA								
Bd_woP_1	Brevundimonas_diminuta_HAMBI_18	bacteria	bacteria_alone	1	02/01/2017	111	no	NA	0.382	NA	NA								
Bd_woP_1	Brevundimonas_diminuta_HAMBI_18	bacteria	bacteria_alone	1	06/02/2017	146	no	NA	0.355	NA	NA								
Bd_woP_1	Brevundimonas_diminuta_HAMBI_18	bacteria	bacteria_alone	1	06/03/2017	174	no	NA	0.435	NA	NA								
Bd_woP_1	Brevundimonas_diminuta_HAMBI_18	bacteria	bacteria_alone	1	13/03/2017	181	no	NA	0.489	NA	NA								
Bd_woP_1	Brevundimonas_diminuta_HAMBI_18	bacteria	bacteria_alone	1	03/04/2017	202	no	NA	0.560	NA	NA								
Bd_woP_1	Brevundimonas_diminuta_HAMBI_18	bacteria	bacteria_alone	1	01/05/2017	230	yes	NA	0.425	NA	NA								
Bd_woP_1	Brevundimonas_diminuta_HAMBI_18	bacteria	bacteria_alone	1	21/08/2017	244	no	NA	0.442	NA	NA								
Bd_woP_1	Brevundimonas_diminuta_HAMBI_18	bacteria	bacteria_alone	1	18/09/2017	272	no	NA	0.517	NA	NA								
Bd_woP_1	Brevundimonas_diminuta_HAMBI_18	bacteria	bacteria_alone	1	17/10/2017	301	no	NA	0.565	NA	NA								
Bd_woP_1	Brevundimonas_diminuta_HAMBI_18	bacteria	bacteria_alone	1	14/11/2017	329	no	NA	0.586	NA	NA								
Bd_woP_1	Brevundimonas_diminuta_HAMBI_18	bacteria	bacteria_alone	1	03/04/2018	357	no	4_months_lost_to_contamination	0.594	NA	NA								
Bd_woP_1	Brevundimonas_diminuta_HAMBI_18	bacteria	bacteria_alone	1	01/05/2018	385	no	NA	0.614	NA	NA								
Bd_woP_1	Brevundimonas_diminuta_HAMBI_18	bacteria	bacteria_alone	1	29/05/2018	413	yes	NA	0.639	NA	NA								
Bd_woP_1	Brevundimonas_diminuta_HAMBI_18	bacteria	bacteria_alone	1	26/06/2018	441	no	NA	0.627	NA	NA								
Bd_woP_1	Brevundimonas_diminuta_HAMBI_18	bacteria	bacteria_alone	1	24/07/2018	469	no	NA	0.576	NA	NA								
Bd_woP_1	Brevundimonas_diminuta_HAMBI_18	bacteria	bacteria_alone	1	21/08/2018	497	no	NA	0.581	NA	NA								
Bd_woP_1	Brevundimonas_diminuta_HAMBI_18	bacteria	bacteria_alone	1	18/09/2018	525	no	NA	0.535	NA	NA								
Bd_woP_1	Brevundimonas_diminuta_HAMBI_18	bacteria	bacteria_alone	1	16/10/2018	553	no	NA	0.530	NA	NA								
Bd_woP_1	Brevundimonas_diminuta_HAMBI_18	bacteria	bacteria_alone	1	13/11/2018	581	no	NA	0.547	NA	NA								
Bd_woP_1	Brevundimonas_diminuta_HAMBI_18	bacteria	bacteria_alone	1	11/12/2018	609	no	NA	0.492	NA	NA								
Bd_woP_1	Brevundimonas_diminuta_HAMBI_18	bacteria	bacteria_alone	1	08/01/2019	637	yes	NA	0.509	NA	NA								
Bd_woP_1	Brevundimonas_diminuta_HAMBI_18	bacteria	bacteria_alone	1	14/01/2019	643	yes	NA	0.497	NA	NA								
Bd_woP_1	Brevundimonas_diminuta_HAMBI_18	bacteria	bacteria_alone	1	21/01/2019	650	no	NA	0.516	NA	NA								
Bd_woP_1	Brevundimonas_diminuta_HAMBI_18	bacteria	bacteria_alone	1	28/01/2019	657	no	NA	0.529	NA	NA								
Bd_woP_1	Brevundimonas_diminuta_HAMBI_18	bacteria	bacteria_alone	1	04/02/2019	664	no	NA	0.515	NA	NA								
Bd_woP_1	Brevundimonas_diminuta_HAMBI_18	bacteria	bacteria_alone	1	11/02/2019	671	no	NA	0.520	NA	NA								
Bd_woP_1	Brevundimonas_diminuta_HAMBI_18	bacteria	bacteria_alone	1	18/02/2019	678	no	NA	0.510	NA	NA								
Bd_woP_1	Brevundimonas_diminuta_HAMBI_18	bacteria	bacteria_alone	1	25/02/2019	685	no	NA	0.539	NA	NA								
Bd_woP_1	Brevundimonas_diminuta_HAMBI_18	bacteria	bacteria_alone	1	04/03/2019	692	no	NA	NA	NA	NA								
Bd_woP_1	Brevundimonas_diminuta_HAMBI_18	bacteria	bacteria_alone	1	11/03/2019	699	no	NA	NA	NA	NA								
Bd_woP_1	Brevundimonas_diminuta_HAMBI_18	bacteria	bacteria_alone	1	18/03/2019	706	no	NA	NA	NA	NA								
Bd_woP_2	Brevundimonas_diminuta_HAMBI_18	bacteria	bacteria_alone	2	13/09/2016	0	no	NA	0.000	NA	NA								
Bd_woP_2	Brevundimonas_diminuta_HAMBI_18	bacteria	bacteria_alone	2	11/10/2016	28	no	NA	0.372	NA	NA								
Bd_woP_2	Brevundimonas_diminuta_HAMBI_18	bacteria	bacteria_alone	2	08/11/2016	56	no	NA	0.286	NA	NA								
Bd_woP_2	Brevundimonas_diminuta_HAMBI_18	bacteria	bacteria_alone	2	05/12/2016	83	no	NA	0.345	NA	NA								
Bd_woP_2	Brevundimonas_diminuta_HAMBI_18	bacteria	bacteria_alone	2	02/01/2017	111	no	NA	0.419	NA	NA								
Bd_woP_2	Brevundimonas_diminuta_HAMBI_18	bacteria	bacteria_alone	2	06/02/2017	146	no	NA	0.508	NA	NA								
Bd_woP_2	Brevundimonas_diminuta_HAMBI_18	bacteria	bacteria_alone	2	06/03/2017	174	no	NA	0.494	NA	NA								
Bd_woP_2	Brevundimonas_diminuta_HAMBI_18	bacteria	bacteria_alone	2	13/03/2017	181	no	NA	0.582	NA	NA								
Bd_woP_2	Brevundimonas_diminuta_HAMBI_18	bacteria	bacteria_alone	2	03/04/2017	202	no	NA	0.597	NA	NA								
Bd_woP_2	Brevundimonas_diminuta_HAMBI_18	bacteria	bacteria_alone	2	01/05/2017	230	yes	NA	0.408	NA	NA								
Bd_woP_2	Brevundimonas_diminuta_HAMBI_18	bacteria	bacteria_alone	2	21/08/2017	244	no	NA	0.498	NA	NA								
Bd_woP_2	Brevundimonas_diminuta_HAMBI_18	bacteria	bacteria_alone	2	18/09/2017	272	no	NA	0.537	NA	NA								
Bd_woP_2	Brevundimonas_diminuta_HAMBI_18	bacteria	bacteria_alone	2	17/10/2017	301	no	NA	0.587	NA	NA								
Bd_woP_2	Brevundimonas_diminuta_HAMBI_18	bacteria	bacteria_alone	2	14/11/2017	329	no	NA	0.624	NA	NA								
Bd_woP_2	Brevundimonas_diminuta_HAMBI_18	bacteria	bacteria_alone	2	12/12/2017	357	no	NA	0.615	NA	NA								
Bd_woP_2	Brevundimonas_diminuta_HAMBI_18	bacteria	bacteria_alone	2	09/01/2018	385	no	NA	0.626	NA	NA								
Bd_woP_2	Brevundimonas_diminuta_HAMBI_18	bacteria	bacteria_alone	2	06/02/2018	413	no	NA	0.616	NA	NA								
Bd_woP_2	Brevundimonas_diminuta_HAMBI_18	bacteria	bacteria_alone	2	06/03/2018	441	no	NA	0.595	NA	NA								
Bd_woP_2	Brevundimonas_diminuta_HAMBI_18	bacteria	bacteria_alone	2	03/04/2018	469	no	NA	0.644	NA	NA								
Bd_woP_2	Brevundimonas_diminuta_HAMBI_18	bacteria	bacteria_alone	2	01/05/2018	497	no	NA	0.655	NA	NA								
Bd_woP_2	Brevundimonas_diminuta_HAMBI_18	bacteria	bacteria_alone	2	29/05/2018	525	yes	NA	0.674	NA	NA								
Bd_woP_2	Brevundimonas_diminuta_HAMBI_18	bacteria	bacteria_alone	2	26/06/2018	553	no	NA	0.626	NA	NA								
Bd_woP_2	Brevundimonas_diminuta_HAMBI_18	bacteria	bacteria_alone	2	24/07/2018	581	no	NA	0.601	NA	NA								
Bd_woP_2	Brevundimonas_diminuta_HAMBI_18	bacteria	bacteria_alone	2	21/08/2018	609	no	NA	0.615	NA	NA								
Bd_woP_2	Brevundimonas_diminuta_HAMBI_18	bacteria	bacteria_alone	2	18/09/2018	637	no	NA	0.593	NA	NA								
Bd_woP_2	Brevundimonas_diminuta_HAMBI_18	bacteria	bacteria_alone	2	16/10/2018	665	no	NA	0.613	NA	NA								
Bd_woP_2	Brevundimonas_diminuta_HAMBI_18	bacteria	bacteria_alone	2	13/11/2018	693	no	NA	0.634	NA	NA								
Bd_woP_2	Brevundimonas_diminuta_HAMBI_18	bacteria	bacteria_alone	2	11/12/2018	721	no	NA	0.594	NA	NA								
Bd_woP_2	Brevundimonas_diminuta_HAMBI_18	bacteria	bacteria_alone	2	08/01/2019	749	yes	NA	0.604	NA	NA								
Bd_woP_2	Brevundimonas_diminuta_HAMBI_18	bacteria	bacteria_alone	2	14/01/2019	755	yes	NA	0.597	NA	NA								
Bd_woP_2	Brevundimonas_diminuta_HAMBI_18	bacteria	bacteria_alone	2	21/01/2019	762	no	NA	0.605	NA	NA								
Bd_woP_2	Brevundimonas_diminuta_HAMBI_18	bacteria	bacteria_alone	2	28/01/2019	769	no	NA	0.603	NA	NA								
Bd_woP_2	Brevundimonas_diminuta_HAMBI_18	bacteria	bacteria_alone	2	04/02/2019	776	no	NA	0.597	NA	NA								
Bd_woP_2	Brevundimonas_diminuta_HAMBI_18	bacteria	bacteria_alone	2	11/02/2019	783	no	NA	0.582	NA	NA								
Bd_woP_2	Brevundimonas_diminuta_HAMBI_18	bacteria	bacteria_alone	2	18/02/2019	790	no	NA	0.599	NA	NA								
Bd_woP_2	Brevundimonas_diminuta_HAMBI_18	bacteria	bacteria_alone	2	25/02/2019	797	no	NA	0.544	NA	NA								
Bd_woP_2	Brevundimonas_diminuta_HAMBI_18	bacteria	bacteria_alone	2	04/03/2019	804	no	NA	NA	NA	NA								
Bd_woP_2	Brevundimonas_diminuta_HAMBI_18	bacteria	bacteria_alone	2	11/03/2019	811	no	NA	NA	NA	NA								
Bd_woP_2	Brevundimonas_diminuta_HAMBI_18	bacteria	bacteria_alone	2	18/03/2019	818	no	NA	NA	NA	NA								
Bd_woP_3	Brevundimonas_diminuta_HAMBI_18	bacteria	bacteria_alone	3	13/09/2016	0	no	NA	0.000	NA	NA								
Bd_woP_3	Brevundimonas_diminuta_HAMBI_18	bacteria	bacteria_alone	3	11/10/2016	28	no	NA	0.375	NA	NA								
Bd_woP_3	Brevundimonas_diminuta_HAMBI_18	bacteria	bacteria_alone	3	08/11/2016	56	no	NA	0.322	NA	NA								
Bd_woP_3	Brevundimonas_diminuta_HAMBI_18	bacteria	bacteria_alone	3	05/12/2016	83	no	NA	0.365	NA	NA								
Bd_woP_3	Brevundimonas_diminuta_HAMBI_18	bacteria	bacteria_alone	3	02/01/2017	111	no	NA	0.362	NA	NA								
Bd_woP_3	Brevundimonas_diminuta_HAMBI_18	bacteria	bacteria_alone	3	06/02/2017	146	no	NA	0.495	NA	NA								
Bd_woP_3	Brevundimonas_diminuta_HAMBI_18	bacteria	bacteria_alone	3	06/03/2017	174	no	NA	0.530	NA	NA								
Bd_woP_3	Brevundimonas_diminuta_HAMBI_18	bacteria	bacteria_alone	3	13/03/2017	181	no	NA	0.617	NA	NA								
Bd_woP_3	Brevundimonas_diminuta_HAMBI_18	bacteria	bacteria_alone	3	03/04/2017	202	no	NA	0.645	NA	NA								
Bd_woP_3	Brevundimonas_diminuta_HAMBI_18	bacteria	bacteria_alone	3	01/05/2017	230	yes	NA	0.482	NA	NA								
Bd_woP_3	Brevundimonas_diminuta_HAMBI_18	bacteria	bacteria_alone	3	21/08/2017	244	no	NA	0.527	NA	NA								
